classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,183,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.GroupMember>,List<shared.Entities.Core.GroupMember>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,183,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.GroupMember,GroupMember
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,188,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Catalogs.MemberRoleType,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,190,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.GroupMember.UserId,UserId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,192,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.External.ExternalUserProfileModel,ExternalUserProfileModel
MANUAL,P1,Identity/AppUser,AppUser mantiene vínculos de negocio y un contrato de repositorio legacy.,Preservar IdLocal → Identity y IdUser → persona; migrar repositorio y consumidores juntos. ArticleUserContext ya resuelve GetByLocalIdAsync: conservar esa resolución.,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,194,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Auth.AppUser,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,196,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.External.ExternalUserProfileModel,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,226,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Catalogs.ProjectType,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,227,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Catalogs.ProjectState,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,228,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.Convocation,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,230,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Budget>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,230,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Project.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,230,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Budget>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,232,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Budget>,List<shared.Entities.Core.Budget>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,232,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.Budget,Budget
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,234,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.Product>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,234,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Project.ProjectId,ProjectId
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,234,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.Product>,var
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,236,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.Product>,List<Product>
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,236,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.Products.Product,Product
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,238,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectObjective>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,238,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Project.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,238,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectObjective>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,240,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectObjective>,List<shared.Entities.Core.ProjectObjective>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,240,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.ProjectObjective,ProjectObjective
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,242,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectResearchCategory>,var
